leaderUserId,leaderMark,profilePhoto,nickName,yesterdayMaxFollowersNum,leaderParentUserId,referralCode,leaderLevel,followerYieldE8,countryCode,lastLeaderLevel,leaderLevelChangeTimeE3,userTag,metricValues,opStatus,currentFollowerCount,maxFollowerCount,linkCreateType,thirdPartyApplicationInfo,wsotRanking
68046581,HSFPzJQjUalCvwriGDzGwg==,https://s1.bycsi.com/fop/copytrade/ed7dbfe1-02cf-4d87-91a8-38200fb607cc.jpg,Vvbbr,0,66295146,KGVOMY#1,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1685543489057,[],"['+432.45%', '+1,347.73', '0.00', '+100.00%', '2.5/5.0', '3']",0,3,100,0,[],0
71358183,qQu/gC5FkAeoqTs1wOfSWg==,https://s1.bycsi.com/fop/copytrade/48f902bc-5081-4062-b79f-7cd90568b23c.jpg,Moonhe,2,68247483,6YM9O9,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687747302022,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150009', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+430.78%', '+1,342.82', '0.00', '+100.00%', '3.0/5.0', '7']",0,7,100,0,[],0
71359045,3eMUM9+oB/RsFArNK8wRrQ==,https://s1.bycsi.com/fop/copytrade/ce584826-ebe0-44cc-95fb-90c4ec44eb41.jpg,Guunhp,0,68247744,GKX2VZ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687747241291,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150007', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+430.58%', '+1,344.95', '0.00', '+100.00%', '3.0/5.0', '5']",0,5,100,0,[],0
71399017,IEkscQemjxppNUojLQF06g==,https://s1.bycsi.com/fop/copytrade/f2c63cc0-4d26-4a63-bd0b-739c6d48bafb.jpeg,Prime Capital,54,71393872,OKV0AN,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,27133989073,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687797334010,"[{'title': 'Money Maker', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150094', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '2'}, {'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149344', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+310.39%', '+28,765.98', '+271.34', '+73.62%', '4.0/5.0', '108']",2,108,100,0,[],0
67176771,CIIiaUPDd2RkDrmgoXVDIw==,https://s1.bycsi.com/fop/copytrade/707af994-f977-40b0-8f58-aa1644c1b6e0.jpg,nojjang,0,21827121,K8WA9M,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1685629688733,"[{'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '134638', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+276.00%', '+340.40', '0.00', '+50.00%', '2.5/5.0', '0']",0,0,100,0,[],0
56192722,u9dODxfelNobqN2XouzxTQ==,https://s1.bycsi.com/fop/copytrade/d3f00c15-4941-43c2-9d0b-645b46206370.jpg,俺の縄,0,13363980,32XZZM,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,JP,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1678036104375,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '92061', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '132766', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+229.56%', '+354.71', '0.00', '+100.00%', '3.5/5.0', '0']",0,0,100,0,[],0
71529711,nnRGkdVegsUCX6QdwHIZQQ==,https://s1.bycsi.com/fop/copytrade/366b59e7-2ddb-4045-89c4-a857a2862cd2.jpg,Sơn_Tùng ATM,0,70437363,GX41G8,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687942427112,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150038', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+220.66%', '+326.68', '0.00', '+100.00%', '3.0/5.0', '0']",0,0,100,0,[],0
33148966,7vitmnqHpc8bGWFLPfbGWA==,https://s1.bycsi.com/fop/copytrade/8d2c875a-2d7b-43a1-bb06-992f528b2642.png,con gà,10,31833133,ZWRMLV,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,3281424813,VN,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1674275885844,[],"['+212.03%', '+445.81', '+32.81', '+100.00%', '2.5/5.0', '12']",0,12,100,0,[],0
58998510,vyIiqaIKqw049BodQCSstg==,https://s1.bycsi.com/fop/copytrade/4e2d5264-4056-45ac-85db-b78266930737.jpg,传奇的猫交易者 ,0,58997921,KEPO8J,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_SILVER_TRADER,1685162694658,"[{'title': 'Trend Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '137663', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '14'}]","['+206.45%', '+412.90', '0.00', '+100.00%', '0.0/5.0', '0']",0,0,100,0,[],0
71790107,d+udarl8bMQobSQEpTYnnA==,https://s1.bycsi.com/fop/copytrade/0b5089f5-28b1-4af7-bfd2-c1c39e430509.jpg,Gennhk,0,71422996,QXJRXG,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687922415782,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150189', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+204.35%', '+206.65', '0.00', '+100.00%', '3.0/5.0', '0']",0,0,100,0,[],0
71788870,bVqnMRs8oFF+7ChtG4MVQw==,https://s1.bycsi.com/fop/copytrade/7e24be70-c1e5-48a9-b837-9d02e2d85c09.jpg,Gyyunhuo,0,71424164,JJZ2G2,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687922518206,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150190', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+203.24%', '+884.74', '0.00', '+100.00%', '3.0/5.0', '1']",0,1,100,0,[],0
29922916,mnY9Xp4vJSyaip/vYGn4og==,https://s1.bycsi.com/fop/copytrade/d836ae0c-0f67-40e9-a8b7-2fa3bc9f4223.jpg,Achilles🎯,0,6859230,W6MXKE,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ZA,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308483,"[{'title': 'Swing Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '140371', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '13'}, {'title': 'Veteran', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '140372', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '15'}]","['+193.82%', '+4.92', '0.00', '+100.00%', '0.0/5.0', '0']",0,0,100,0,[],0
53969169,X3HnlmQYxBjnVTzHB4Udnw==,https://s1.bycsi.com/fop/copytrade/1dfaf81b-e6c9-4251-b148-e63205edc3bb.png,OnlyOne,3,8406421,KOAQQR,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,-3914897493,MY,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1686763308546,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141955', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}, {'title': 'Swing Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141954', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '13'}, {'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '140107', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+189.84%', '-1,822.16', '-39.15', '+42.86%', '0.0/5.0', '3']",0,3,100,0,[],0
68039998,OAwNZvmSQZN7s3LfLCRuPg==,https://s1.bycsi.com/fop/copytrade/89e90724-442e-4e3f-baeb-a740551799e5.jpg,Aeebg,2,66293472,RXA87E,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,10238887254,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1685543463685,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '148911', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+184.63%', '+294.70', '+102.39', '+100.00%', '1.5/5.0', '4']",0,4,100,0,[],0
64746225,CSVvReLFPpSF5ebYV/APPw==,https://s1.bycsi.com/fop/copytrade/781cc1c0-cbec-4690-917f-8898d4bd20d4.jpg,show and prove follow me,2,2321304,MMMRA,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,4624263443,KR,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1686372357162,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '125765', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '130336', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+174.83%', '+34.78', '+46.24', '+43.48%', '0.0/5.0', '2']",0,2,100,0,[],0
45781915,R9xmzk9Hvvvqj8zFPpOEJA==,https://s1.bycsi.com/fop/copytrade/5b980a3c-58cd-401a-a539-6fe2216ca732.jpg,F1bonachi,1,8281498,VGYYYN,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,5679757810,,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1673066307183,[],"['+174.37%', '+38.25', '+56.80', '+80.00%', '0.0/5.0', '1']",0,1,100,0,[],0
64467332,BJhFJ2Mr1sbENOhM9XSjcw==,https://s1.bycsi.com/fop/copytrade/5d084120-3244-4ef2-b5b1-2c455c961f3a.jpg,Wyck Trading,0,2062593,N9YLR,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,GB,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1683206493802,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '121269', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+158.62%', '+189.08', '0.00', '+75.00%', '0.0/5.0', '0']",0,0,100,0,[],0
70706297,PPT/J2keJup/Df1DQ0sVQA==,https://s1.bycsi.com/fop/copytrade/6d391f86-047a-4262-831f-60c2404b6aef.jpg,evgen.merzlikin,0,63073737,4VNDWX,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,RU,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687941192957,"[{'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150200', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}, {'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150199', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+156.33%', '+224.49', '0.00', '+64.29%', '2.5/5.0', '0']",0,0,100,0,[],0
62930636,ph5/ifu6ZykSKCJK5Zi0WA==,https://s1.bycsi.com/fop/copytrade/cdaf1dd6-b59c-4325-999e-bb80d1f952ec.png,Particl Trader,3,6822080,31M2LO,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,125073587,PT,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1684557878748,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '147917', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '121054', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+151.01%', '+19.70', '+1.25', '+33.33%', '0.0/5.0', '3']",0,3,100,0,[],0
50374580,kV437FMsO1YO2a5MLxdVlQ==,https://s1.bycsi.com/fop/copytrade/c9fa92c3-c15b-4773-97b3-1b7a9cc409a2.jpg,BITPAKDOSA,0,2796436,3AM0R,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,KR,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1673570128623,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '146379', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '146380', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+144.24%', '+1,668.07', '0.00', '+86.28%', '0.0/5.0', '0']",4,0,100,0,[],0
71625224,J9FRG8eQDim+2e9YrWWvRg==,https://s1.bycsi.com/fop/copytrade/a4eee1f8-76ab-4eef-9341-8528c8ebb869.jpg,Anime.68,12,71377403,LVYZP1,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687797417429,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149633', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+140.04%', '+229.39', '0.00', '+100.00%', '3.0/5.0', '53']",0,53,100,0,[],0
30045902,TgWDJ6VO4kv78xUOq1gX4w==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,nftsnipex,0,8044873,VM7YRO,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,AU,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433306813,[],"['+130.18%', '+144.52', '0.00', '+75.00%', '0.0/5.0', '0']",0,0,100,0,[],0
66820814,XiJ1EC6hbAmlbXOsK+ZUig==,https://s1.bycsi.com/fop/copytrade/b9852f92-eec1-4640-ac1c-94a2d895d3ed.jpg,Kawulo Alit,0,42070330,WJWX0X#0,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ID,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1684719122842,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '143882', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '138971', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+122.73%', '+364.26', '0.00', '+57.14%', '0.0/5.0', '0']",0,0,100,0,[],0
36605055,jTaD68dhbrXWoGrhvc8EEg==,https://s1.bycsi.com/fop/copytrade/53198072-d21f-4b40-9737-5be6cd5301e6.jpeg,Moonexchange,1,32717209,RY3RQK,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,932912094,NL,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308773,[],"['+119.89%', '+21.87', '+9.33', '+96.00%', '0.0/5.0', '1']",0,1,100,0,[],0
71426031,Bu3GUMEUQs9sHJeSGCvhgQ==,https://s1.bycsi.com/fop/copytrade/6606f905-a225-4e05-adc6-9917c723ac68.png,Soulja4life,0,8131941,8QEXZJ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687597054769,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149518', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+117.32%', '+85.06', '0.00', '+77.27%', '3.0/5.0', '1']",0,1,100,0,[],0
71159234,LcH1OG/mrpHtfLE1vWKvcw==,https://s1.bycsi.com/fop/copytrade/73e18d24-bdb8-4224-a0ec-9f04ae7fa31c.png,Big bang pro,100,71060442,9BX248,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,81241514145,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687314519963,"[{'title': 'Money Maker', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150203', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '2'}, {'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '144863', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+104.46%', '+54.81', '+812.42', '+100.00%', '3.0/5.0', '100']",2,100,100,0,[],0
71668650,wkOXFpdmO6OqoadWXIxXiw==,https://s1.bycsi.com/fop/copytrade/71ef4b92-fe53-4d1b-800e-7204ff7a7b4e.jpeg,Mykola Ponych,2,65876045,JBW6XZ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,21903142719,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687797341711,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150021', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+101.90%', '+1,026.15', '+219.03', '+94.44%', '3.0/5.0', '4']",0,4,100,0,[],0
60490127,klqAbMQi/cABqIxDU+r1Ew==,https://s1.bycsi.com/fop/copytrade/2f954085-a14f-48dd-b135-70ffd6f78d70.jpg,salih,2,15203787,0YGB9N,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,1236495346,TR,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1681453843558,"[{'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '100216', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+99.88%', '+0.52', '+12.36', '+100.00%', '3.5/5.0', '2']",0,2,100,0,[],0
50232111,6Lf/y6Gs4vtO8pkNZ4JWbw==,https://s1.bycsi.com/fop/copytrade/99d491f3-9466-485f-a795-b1667297be08.png,EscapeTheWage,35,20744325,OGDDYQ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,1403418975,,COPY_TRADE_LEADER_LEVEL_SILVER_TRADER,1681533800956,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '146367', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+95.23%', '-15,739.35', '+14.03', '+100.00%', '0.0/5.0', '35']",0,35,100,0,[],0
65689853,07cpCcBiA8HYEpamUo1Q8g==,https://s1.bycsi.com/fop/copytrade/6c5a5c10-2beb-43af-bde4-9b6dcf99d0dc.jpg,vincentkoh,0,10162901,J215VR,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,MY,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1686385537681,[],"['+95.18%', '+41.03', '0.00', '+100.00%', '3.5/5.0', '0']",0,0,100,0,[],0
66490232,QOl4qI+RndSJ5F7k+EbaGw==,https://s1.bycsi.com/fop/copytrade/4994b7ca-b930-4614-8064-a60e29c681e0.jpg,BEAR & BULL,0,66488825,9JKRGP,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,0,,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,1686977141147,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '143824', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '143823', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}, {'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '134784', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+93.15%', '+25.88', '0.00', '+40.00%', '2.5/5.0', '0']",0,0,250,0,[],0
71097312,8fl9i6i9xSslHoP6rzdBlw==,https://s1.bycsi.com/fop/copytrade/ac6f547f-7fca-4fe4-a393-1bfacb23bd42.jpeg,BlackbirdSR,0,67930273,VRVY1X,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687439957266,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149164', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+80.10%', '+41.14', '0.00', '+69.23%', '3.0/5.0', '0']",0,0,100,0,[],0
71515610,j/Nyl/k5GH4eiKU6t9dYUg==,https://s1.bycsi.com/fop/copytrade/76bda9dd-095d-42cb-b6fb-e832717b7ecb.jpg,Navigator002,0,66028853,XYXA39,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,AU,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687864042726,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150103', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+79.19%', '+79.19', '0.00', '+100.00%', '3.0/5.0', '0']",0,0,100,0,[],0
70055107,LkEdSpDbNnz0DAWvX/4Zbw==,https://s1.bycsi.com/fop/copytrade/9c41364d-96a4-4d9e-8a66-96fbf8ecc6bd.jpeg,TRADAXA,3,63432573,XPNVG8,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,3699159284,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1686648070750,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149134', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'Swing Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '149135', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '13'}, {'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '140024', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+78.89%', '+322.72', '+36.99', '+86.41%', '3.5/5.0', '11']",0,11,100,0,[],0
64174536,+JgKbLQX5wlA7/8jeZLNnQ==,https://s1.bycsi.com/fop/copytrade/2f909be6-598c-42ea-8cf6-192651e01e5f.jpg,TheHive,46,7343984,73VNYG,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,81264353430,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1682560823538,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '121231', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['+75.16%', '+159.36', '+812.64', '+66.67%', '0.0/5.0', '67']",0,67,100,0,[],0
64783487,VBu/8o6TwXdPmvJf06dUtA==,https://s1.bycsi.com/fop/copytrade/a04b6022-a49c-4466-8792-3c52301cd100.jpg,tuna papa,0,1262312,XLJQP#1,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,KR,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687761072549,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '148252', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'Swing Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '148251', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '13'}, {'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150018', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+74.83%', '+206.28', '0.00', '+88.89%', '3.5/5.0', '0']",4,0,100,0,[],0
65324643,AOgV6H16x2LolJPJHKpZ2Q==,https://s1.bycsi.com/fop/copytrade/6b74f672-863e-4ef2-85fc-6baf16d66b87.jpg,AppTrader,3,60633119,GX84J7,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,16093152157,,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,1687581959023,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '125831', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '116792', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+72.42%', '-96.39', '+160.93', '+64.44%', '4.5/5.0', '3']",0,3,250,0,[],0
71686525,wR1mySc0Ab4MJcniJwQqlw==,https://s1.bycsi.com/fop/copytrade/4b630b9b-b420-4b04-9f0f-e4d3f8f575f1.jpg,kira,0,29523266,LJJMOW,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1687797316379,"[{'title': 'New to The Crew', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '150020', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '1'}]","['+71.76%', '+372.04', '0.00', '+75.00%', '3.0/5.0', '0']",4,0,100,0,[],0
50777276,L1DjfAtyHDuhCMDQTVZNoA==,https://s1.bycsi.com/fop/copytrade/f3eb714e-4363-4974-8904-ad81f31d2b6e.jpeg,AndreyINLV,0,25900575,XR16PA,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1674260053351,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '132046', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'Low Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '132045', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '12'}, {'title': 'Trend Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141558', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '14'}]","['+71.13%', '+1.88', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
49821549,dm/ep6iTNDI14bVZ1u4QgA==,https://s1.bycsi.com/fop/copytrade/508d7139-e2d1-449c-b74d-154c85f13b48.jpg,unvio ,0,15954516,BNRQKJ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1676695232631,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141443', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'Trend Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141441', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '14'}, {'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '1442', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['+70.24%', '+7.38', '0.00', '+30.00%', '0.0/5.0', '0']",0,0,100,0,[],0
